Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1002169,Williams,James,8,Heritage Middle,2025-12-09,Winter (November 16 - March 1),N,Early On Grade Level,0
1002169,Williams,James,8,Heritage Middle,2026-03-11,Spring (March 2 - End of Year),N,Early On Grade Level,61
1002169,Williams,James,8,Heritage Middle,2026-03-29,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002170,Lewis,James,6,Foothills Elementary,2025-09-18,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,108
1002170,Lewis,James,6,Foothills Elementary,2026-01-30,Winter (November 16 - March 1),N,3 or More Grade Levels Below,120
1002170,Lewis,James,6,Foothills Elementary,2026-03-23,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,178
1002171,Perez,Scarlett,12,Horizon Middle,2025-09-28,Fall (Beginning of Year - November 15),N,1 Grade Level Below,79
1002171,Perez,Scarlett,12,Horizon Middle,2026-01-18,Winter (November 16 - March 1),N,1 Grade Level Below,486
1002171,Perez,Scarlett,12,Horizon Middle,2026-05-06,Spring (March 2 - End of Year),Y,2 Grade Levels Below,102
1002172,Lopez,Liam,1,Heritage Middle,2025-12-29,Winter (November 16 - March 1),N,Early On Grade Level,265
1002172,Lopez,Liam,1,Heritage Middle,2026-03-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,79
1002173,Robinson,Isabella,4,Bear Creek Elementary,2025-08-30,Fall (Beginning of Year - November 15),N,1 Grade Level Below,31
1002173,Robinson,Isabella,4,Bear Creek Elementary,2025-12-27,Winter (November 16 - March 1),N,2 Grade Levels Below,138
1002173,Robinson,Isabella,4,Bear Creek Elementary,2026-05-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,208
1002174,Thomas,Elijah,8,Horizon Middle,2025-11-07,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,94
1002174,Thomas,Elijah,8,Horizon Middle,2025-11-27,Winter (November 16 - March 1),N,Mid or Above Grade Level,158
1002174,Thomas,Elijah,8,Horizon Middle,2026-05-09,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,184
1002175,Clark,Charlotte,11,Cedar Hills Elementary,2026-05-08,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002176,Clark,Isabella,11,Grand Mesa Elementary,2025-09-07,Fall (Beginning of Year - November 15),N,1 Grade Level Below,25
1002176,Clark,Isabella,11,Grand Mesa Elementary,2025-12-16,Winter (November 16 - March 1),N,1 Grade Level Below,14
1002176,Clark,Isabella,11,Grand Mesa Elementary,2026-04-23,Spring (March 2 - End of Year),Y,1 Grade Level Below,99
1002177,Brown,Charlotte,12,Foothills Elementary,2025-08-11,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,117
1002177,Brown,Charlotte,12,Foothills Elementary,2025-12-15,Winter (November 16 - March 1),N,3 or More Grade Levels Below,80
1002177,Brown,Charlotte,12,Foothills Elementary,2026-04-25,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,8
1002178,Lee,Ella,1,Heritage Middle,2025-10-19,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,86
1002178,Lee,Ella,1,Heritage Middle,2026-01-29,Winter (November 16 - March 1),N,2 Grade Levels Below,96
1002178,Lee,Ella,1,Heritage Middle,2026-03-16,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,67
1002179,Williams,Emma,7,Cedar Hills Elementary,2025-08-24,Fall (Beginning of Year - November 15),N,Early On Grade Level,125
1002179,Williams,Emma,7,Cedar Hills Elementary,2026-01-27,Winter (November 16 - March 1),N,Early On Grade Level,11
1002179,Williams,Emma,7,Cedar Hills Elementary,2026-05-05,Spring (March 2 - End of Year),Y,Early On Grade Level,245
1002180,Anderson,Ethan,6,Horizon Middle,2026-04-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,156
1002181,Miller,Sophia,6,Canyon Ridge Elementary,2025-10-20,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,0
1002181,Miller,Sophia,6,Canyon Ridge Elementary,2025-12-15,Winter (November 16 - March 1),N,3 or More Grade Levels Below,13
1002181,Miller,Sophia,6,Canyon Ridge Elementary,2026-03-17,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,92
1002182,Miller,Chloe,9,Central High,2025-08-15,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,0
1002182,Miller,Chloe,9,Central High,2026-01-20,Winter (November 16 - March 1),N,3 or More Grade Levels Below,116
1002182,Miller,Chloe,9,Central High,2026-03-18,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,135
1002183,Martinez,James,12,Bear Creek Elementary,2025-11-05,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,121
1002183,Martinez,James,12,Bear Creek Elementary,2026-01-31,Winter (November 16 - March 1),N,3 or More Grade Levels Below,205
1002183,Martinez,James,12,Bear Creek Elementary,2026-03-30,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,80
1002184,Brown,Evelyn,5,Heritage Middle,2025-08-30,Fall (Beginning of Year - November 15),N,Early On Grade Level,174
1002184,Brown,Evelyn,5,Heritage Middle,2025-12-04,Winter (November 16 - March 1),N,Early On Grade Level,126
1002184,Brown,Evelyn,5,Heritage Middle,2026-03-06,Spring (March 2 - End of Year),Y,Early On Grade Level,186
1002185,Smith,Mason,5,Bear Creek Elementary,2025-09-14,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,192
1002185,Smith,Mason,5,Bear Creek Elementary,2026-02-13,Winter (November 16 - March 1),N,Mid or Above Grade Level,93
1002185,Smith,Mason,5,Bear Creek Elementary,2026-03-19,Spring (March 2 - End of Year),Y,Early On Grade Level,177
1002186,Clark,Mason,7,Falcon Ridge Elementary,2026-03-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,120
1002187,Robinson,Scarlett,9,North High,2025-10-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,102
1002187,Robinson,Scarlett,9,North High,2026-01-29,Winter (November 16 - March 1),N,1 Grade Level Below,158
1002187,Robinson,Scarlett,9,North High,2026-04-15,Spring (March 2 - End of Year),Y,Early On Grade Level,194
1002188,Moore,Emma,4,South High,2025-10-02,Fall (Beginning of Year - November 15),N,1 Grade Level Below,90
1002188,Moore,Emma,4,South High,2026-01-07,Winter (November 16 - March 1),N,1 Grade Level Below,34
1002188,Moore,Emma,4,South High,2026-04-11,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1002189,Martinez,Benjamin,8,Eagle View Elementary,2025-10-22,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,0
1002189,Martinez,Benjamin,8,Eagle View Elementary,2026-01-14,Winter (November 16 - March 1),N,2 Grade Levels Below,127
1002189,Martinez,Benjamin,8,Eagle View Elementary,2026-05-13,Spring (March 2 - End of Year),Y,2 Grade Levels Below,0
1002190,Garcia,Ella,6,Heritage Middle,2025-09-29,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1002190,Garcia,Ella,6,Heritage Middle,2026-01-15,Winter (November 16 - March 1),N,Mid or Above Grade Level,107
1002190,Garcia,Ella,6,Heritage Middle,2026-03-12,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,108
1002191,Jackson,James,8,Horizon Middle,2025-09-06,Fall (Beginning of Year - November 15),N,1 Grade Level Below,92
1002191,Jackson,James,8,Horizon Middle,2026-01-12,Winter (November 16 - March 1),N,1 Grade Level Below,104
1002191,Jackson,James,8,Horizon Middle,2026-04-11,Spring (March 2 - End of Year),Y,1 Grade Level Below,92
1002192,Thomas,Leo,6,Bear Creek Elementary,2025-11-01,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,23
1002192,Thomas,Leo,6,Bear Creek Elementary,2026-02-21,Winter (November 16 - March 1),N,Mid or Above Grade Level,160
1002192,Thomas,Leo,6,Bear Creek Elementary,2026-03-28,Spring (March 2 - End of Year),N,Mid or Above Grade Level,97
1002192,Thomas,Leo,6,Bear Creek Elementary,2026-05-20,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,79
1002193,Ramirez,Scarlett,11,Prairie Ridge Middle,2025-09-22,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,61
1002193,Ramirez,Scarlett,11,Prairie Ridge Middle,2026-01-30,Winter (November 16 - March 1),N,3 or More Grade Levels Below,206
1002193,Ramirez,Scarlett,11,Prairie Ridge Middle,2026-05-14,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,104
1002194,Davis,Scarlett,5,South High,2025-10-05,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,126
1002194,Davis,Scarlett,5,South High,2025-11-25,Winter (November 16 - March 1),N,3 or More Grade Levels Below,84
1002194,Davis,Scarlett,5,South High,2026-05-07,Spring (March 2 - End of Year),Y,2 Grade Levels Below,167
1002195,Johnson,Emma,12,South High,2025-10-01,Fall (Beginning of Year - November 15),N,1 Grade Level Below,78
1002195,Johnson,Emma,12,South High,2025-12-10,Winter (November 16 - March 1),N,1 Grade Level Below,175
1002195,Johnson,Emma,12,South High,2026-04-08,Spring (March 2 - End of Year),Y,1 Grade Level Below,93
1002196,Perez,Mia,7,South High,2025-11-11,Fall (Beginning of Year - November 15),N,1 Grade Level Below,33
1002196,Perez,Mia,7,South High,2026-01-09,Winter (November 16 - March 1),N,1 Grade Level Below,244
1002196,Perez,Mia,7,South High,2026-04-30,Spring (March 2 - End of Year),Y,2 Grade Levels Below,99
1002197,Rodriguez,Charlotte,2,Prairie Ridge Middle,2025-10-23,Fall (Beginning of Year - November 15),N,Early On Grade Level,41
1002197,Rodriguez,Charlotte,2,Prairie Ridge Middle,2025-12-10,Winter (November 16 - March 1),N,Early On Grade Level,137
1002197,Rodriguez,Charlotte,2,Prairie Ridge Middle,2026-05-15,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002198,Brown,Charlotte,7,Eagle View Elementary,2025-09-09,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1002198,Brown,Charlotte,7,Eagle View Elementary,2026-02-13,Winter (November 16 - March 1),N,Early On Grade Level,24
1002198,Brown,Charlotte,7,Eagle View Elementary,2026-03-16,Spring (March 2 - End of Year),Y,Early On Grade Level,139
1002199,Wilson,Grace,1,Grand Mesa Elementary,2025-10-04,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,54
1002199,Wilson,Grace,1,Grand Mesa Elementary,2025-12-20,Winter (November 16 - March 1),N,2 Grade Levels Below,51
1002199,Wilson,Grace,1,Grand Mesa Elementary,2026-05-12,Spring (March 2 - End of Year),Y,2 Grade Levels Below,0
1002200,Moore,Chloe,8,Mountain View Middle,2025-10-15,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,141
1002200,Moore,Chloe,8,Mountain View Middle,2025-12-16,Winter (November 16 - March 1),N,Mid or Above Grade Level,77
1002200,Moore,Chloe,8,Mountain View Middle,2026-04-24,Spring (March 2 - End of Year),N,Mid or Above Grade Level,66
1002200,Moore,Chloe,8,Mountain View Middle,2026-04-25,Spring (March 2 - End of Year),Y,Early On Grade Level,109
1002201,Miller,Harper,6,East High,2025-10-06,Fall (Beginning of Year - November 15),N,1 Grade Level Below,0
1002201,Miller,Harper,6,East High,2026-04-07,Spring (March 2 - End of Year),Y,2 Grade Levels Below,30
1002202,Williams,Ella,2,Prairie Ridge Middle,2025-09-21,Fall (Beginning of Year - November 15),N,1 Grade Level Below,1016
1002202,Williams,Ella,2,Prairie Ridge Middle,2025-12-21,Winter (November 16 - March 1),N,2 Grade Levels Below,48
1002202,Williams,Ella,2,Prairie Ridge Middle,2026-03-13,Spring (March 2 - End of Year),Y,1 Grade Level Below,182
1002203,Thomas,Aiden,10,Central High,2025-10-21,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,152
1002203,Thomas,Aiden,10,Central High,2026-01-22,Winter (November 16 - March 1),N,2 Grade Levels Below,104
1002203,Thomas,Aiden,10,Central High,2026-03-20,Spring (March 2 - End of Year),Y,2 Grade Levels Below,95
1002204,Wilson,Ethan,1,East High,2025-10-18,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,170
1002204,Wilson,Ethan,1,East High,2026-02-13,Winter (November 16 - March 1),N,Mid or Above Grade Level,69
1002204,Wilson,Ethan,1,East High,2026-03-24,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,34
1002205,White,Noah,5,Canyon Ridge Elementary,2025-08-22,Fall (Beginning of Year - November 15),N,Early On Grade Level,156
1002205,White,Noah,5,Canyon Ridge Elementary,2025-12-14,Winter (November 16 - March 1),N,Early On Grade Level,0
1002205,White,Noah,5,Canyon Ridge Elementary,2026-03-20,Spring (March 2 - End of Year),Y,1 Grade Level Below,49
1002206,Lewis,Benjamin,K,Falcon Ridge Elementary,2025-10-11,Fall (Beginning of Year - November 15),N,1 Grade Level Below,615
1002206,Lewis,Benjamin,K,Falcon Ridge Elementary,2025-11-22,Winter (November 16 - March 1),N,1 Grade Level Below,293
1002206,Lewis,Benjamin,K,Falcon Ridge Elementary,2026-04-27,Spring (March 2 - End of Year),Y,1 Grade Level Below,108
1002207,Hernandez,Lucas,11,Cedar Hills Elementary,2025-10-27,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,67
1002207,Hernandez,Lucas,11,Cedar Hills Elementary,2026-02-01,Winter (November 16 - March 1),N,Early On Grade Level,168
1002207,Hernandez,Lucas,11,Cedar Hills Elementary,2026-03-09,Spring (March 2 - End of Year),N,Mid or Above Grade Level,109
1002207,Hernandez,Lucas,11,Cedar Hills Elementary,2026-03-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,251
1002208,Lopez,Evelyn,4,Horizon Middle,2025-10-17,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1002208,Lopez,Evelyn,4,Horizon Middle,2025-12-30,Winter (November 16 - March 1),N,Early On Grade Level,11
1002208,Lopez,Evelyn,4,Horizon Middle,2026-04-23,Spring (March 2 - End of Year),Y,Early On Grade Level,44
1002209,Anderson,Jackson,6,Cedar Hills Elementary,2025-08-15,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,31
1002209,Anderson,Jackson,6,Cedar Hills Elementary,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,29
1002210,Thomas,Evelyn,8,Eagle View Elementary,2025-09-11,Fall (Beginning of Year - November 15),N,1 Grade Level Below,119
1002210,Thomas,Evelyn,8,Eagle View Elementary,2026-01-05,Winter (November 16 - March 1),N,1 Grade Level Below,77
1002210,Thomas,Evelyn,8,Eagle View Elementary,2026-05-20,Spring (March 2 - End of Year),Y,1 Grade Level Below,550
1002211,Wilson,Ethan,5,Horizon Middle,2025-10-10,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,166
1002211,Wilson,Ethan,5,Horizon Middle,2025-11-17,Winter (November 16 - March 1),N,Mid or Above Grade Level,29
1002211,Wilson,Ethan,5,Horizon Middle,2026-03-21,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,158
1002212,White,Benjamin,8,South High,2025-11-13,Fall (Beginning of Year - November 15),N,Early On Grade Level,136
1002212,White,Benjamin,8,South High,2025-11-22,Winter (November 16 - March 1),N,Early On Grade Level,158
1002212,White,Benjamin,8,South High,2026-05-03,Spring (March 2 - End of Year),Y,Early On Grade Level,119
1002213,Lee,Liam,9,Prairie Ridge Middle,2025-09-04,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,34
1002213,Lee,Liam,9,Prairie Ridge Middle,2026-02-01,Winter (November 16 - March 1),N,Early On Grade Level,165
1002213,Lee,Liam,9,Prairie Ridge Middle,2026-05-20,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1002214,Lewis,James,6,Heritage Middle,2025-11-03,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,80
1002214,Lewis,James,6,Heritage Middle,2026-01-23,Winter (November 16 - March 1),N,3 or More Grade Levels Below,155
1002214,Lewis,James,6,Heritage Middle,2026-05-01,Spring (March 2 - End of Year),N,3 or More Grade Levels Below,0
1002214,Lewis,James,6,Heritage Middle,2026-03-06,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,90
1002215,Lee,Olivia,8,Mountain View Middle,2025-11-02,Fall (Beginning of Year - November 15),N,1 Grade Level Below,144
1002215,Lee,Olivia,8,Mountain View Middle,2026-02-15,Winter (November 16 - March 1),N,1 Grade Level Below,29
1002215,Lee,Olivia,8,Mountain View Middle,2026-03-02,Spring (March 2 - End of Year),Y,1 Grade Level Below,29
1002216,Smith,Mia,12,Central High,2025-10-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,90
1002216,Smith,Mia,12,Central High,2025-11-29,Winter (November 16 - March 1),N,Early On Grade Level,254
1002216,Smith,Mia,12,Central High,2026-04-13,Spring (March 2 - End of Year),N,Early On Grade Level,67
1002216,Smith,Mia,12,Central High,2026-05-03,Spring (March 2 - End of Year),Y,Early On Grade Level,126
1002217,Smith,Jackson,12,Heritage Middle,2025-10-16,Fall (Beginning of Year - November 15),N,Early On Grade Level,196
1002217,Smith,Jackson,12,Heritage Middle,2025-12-09,Winter (November 16 - March 1),N,Early On Grade Level,89
1002217,Smith,Jackson,12,Heritage Middle,2026-04-16,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002218,Moore,Isabella,11,Heritage Middle,2026-02-15,Winter (November 16 - March 1),N,3 or More Grade Levels Below,45
1002218,Moore,Isabella,11,Heritage Middle,2026-05-09,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,136
1002219,Lee,Liam,4,Bear Creek Elementary,2025-10-21,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,82
1002219,Lee,Liam,4,Bear Creek Elementary,2025-12-25,Winter (November 16 - March 1),N,3 or More Grade Levels Below,65
1002219,Lee,Liam,4,Bear Creek Elementary,2026-04-07,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,60
1002220,Wilson,Ethan,3,Cedar Hills Elementary,2025-08-11,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,216
1002220,Wilson,Ethan,3,Cedar Hills Elementary,2025-12-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,67
1002220,Wilson,Ethan,3,Cedar Hills Elementary,2026-03-26,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,1132
1002221,Martinez,Jack,8,Canyon Ridge Elementary,2025-10-07,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,51
1002221,Martinez,Jack,8,Canyon Ridge Elementary,2026-01-07,Winter (November 16 - March 1),N,Mid or Above Grade Level,139
1002221,Martinez,Jack,8,Canyon Ridge Elementary,2026-03-23,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,128
1002222,Johnson,Harper,1,Central High,2025-09-10,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,56
1002222,Johnson,Harper,1,Central High,2026-02-01,Winter (November 16 - March 1),N,3 or More Grade Levels Below,87
1002222,Johnson,Harper,1,Central High,2026-05-19,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,189
1002223,Moore,Emma,7,South High,2025-10-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,131
1002223,Moore,Emma,7,South High,2025-12-17,Winter (November 16 - March 1),N,Early On Grade Level,192
1002223,Moore,Emma,7,South High,2026-05-01,Spring (March 2 - End of Year),Y,Early On Grade Level,270
1002224,Taylor,Mason,11,Prairie Ridge Middle,2025-09-17,Fall (Beginning of Year - November 15),N,1 Grade Level Below,33
1002224,Taylor,Mason,11,Prairie Ridge Middle,2026-02-11,Winter (November 16 - March 1),N,1 Grade Level Below,52
1002224,Taylor,Mason,11,Prairie Ridge Middle,2026-04-02,Spring (March 2 - End of Year),Y,1 Grade Level Below,123
1002225,Thompson,Charlotte,7,Grand Mesa Elementary,2025-10-19,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,89
1002225,Thompson,Charlotte,7,Grand Mesa Elementary,2026-01-17,Winter (November 16 - March 1),N,3 or More Grade Levels Below,119
1002225,Thompson,Charlotte,7,Grand Mesa Elementary,2026-04-01,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,177
1002226,Brown,Grace,K,Aspen Elementary,2025-10-03,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,271
1002226,Brown,Grace,K,Aspen Elementary,2025-11-29,Winter (November 16 - March 1),N,Early On Grade Level,198
1002226,Brown,Grace,K,Aspen Elementary,2026-03-28,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,98
1002227,Perez,Isabella,11,Bear Creek Elementary,2025-09-22,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,73
1002227,Perez,Isabella,11,Bear Creek Elementary,2025-12-09,Winter (November 16 - March 1),N,3 or More Grade Levels Below,15
1002227,Perez,Isabella,11,Bear Creek Elementary,2026-05-04,Spring (March 2 - End of Year),Y,2 Grade Levels Below,171
1002228,Ramirez,Ava,K,Prairie Ridge Middle,2025-10-31,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,9
1002228,Ramirez,Ava,K,Prairie Ridge Middle,2026-01-19,Winter (November 16 - March 1),N,3 or More Grade Levels Below,200
1002228,Ramirez,Ava,K,Prairie Ridge Middle,2026-05-06,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,0
1002229,Smith,Scarlett,1,Horizon Middle,2025-10-28,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,186
1002229,Smith,Scarlett,1,Horizon Middle,2026-02-18,Winter (November 16 - March 1),N,2 Grade Levels Below,142
1002229,Smith,Scarlett,1,Horizon Middle,2026-03-05,Spring (March 2 - End of Year),Y,2 Grade Levels Below,198
1002230,Hernandez,Lily,8,Bear Creek Elementary,2025-11-14,Fall (Beginning of Year - November 15),N,Early On Grade Level,172
1002230,Hernandez,Lily,8,Bear Creek Elementary,2026-01-15,Winter (November 16 - March 1),N,1 Grade Level Below,91
1002230,Hernandez,Lily,8,Bear Creek Elementary,2026-05-14,Spring (March 2 - End of Year),Y,Early On Grade Level,149
1002231,Martin,Lucas,K,Mountain View Middle,2025-09-10,Fall (Beginning of Year - November 15),N,1 Grade Level Below,113
1002231,Martin,Lucas,K,Mountain View Middle,2025-11-27,Winter (November 16 - March 1),N,2 Grade Levels Below,89
1002231,Martin,Lucas,K,Mountain View Middle,2026-05-13,Spring (March 2 - End of Year),Y,1 Grade Level Below,129
1002232,Smith,Ethan,K,Central High,2025-08-15,Fall (Beginning of Year - November 15),N,1 Grade Level Below,124
1002232,Smith,Ethan,K,Central High,2026-01-16,Winter (November 16 - March 1),N,1 Grade Level Below,163
1002232,Smith,Ethan,K,Central High,2026-05-13,Spring (March 2 - End of Year),Y,1 Grade Level Below,160
1002233,Williams,James,9,Foothills Elementary,2025-10-02,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,84
1002233,Williams,James,9,Foothills Elementary,2026-01-21,Winter (November 16 - March 1),N,Mid or Above Grade Level,206
1002233,Williams,James,9,Foothills Elementary,2026-04-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,88
1002234,Hernandez,Jackson,1,Eagle View Elementary,2025-08-27,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,255
1002234,Hernandez,Jackson,1,Eagle View Elementary,2026-01-05,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1002234,Hernandez,Jackson,1,Eagle View Elementary,2026-05-11,Spring (March 2 - End of Year),Y,Early On Grade Level,0
1002235,Garcia,Sophia,10,East High,2025-10-11,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,0
1002235,Garcia,Sophia,10,East High,2025-12-01,Winter (November 16 - March 1),N,3 or More Grade Levels Below,154
1002235,Garcia,Sophia,10,East High,2026-04-04,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,0
1002236,Clark,Aiden,7,Central High,2025-11-03,Fall (Beginning of Year - November 15),N,1 Grade Level Below,22
1002236,Clark,Aiden,7,Central High,2026-01-25,Winter (November 16 - March 1),N,2 Grade Levels Below,166
1002236,Clark,Aiden,7,Central High,2026-04-01,Spring (March 2 - End of Year),Y,1 Grade Level Below,171
1002237,White,Nora,10,Eagle View Elementary,2025-11-02,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,210
1002237,White,Nora,10,Eagle View Elementary,2025-12-14,Winter (November 16 - March 1),Y,3 or More Grade Levels Below,107
1002238,Robinson,Jack,4,Mountain View Middle,2025-10-25,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,48
1002238,Robinson,Jack,4,Mountain View Middle,2025-11-30,Winter (November 16 - March 1),N,Early On Grade Level,233
1002238,Robinson,Jack,4,Mountain View Middle,2026-04-15,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,95
1002239,Williams,Liam,6,Heritage Middle,2025-09-19,Fall (Beginning of Year - November 15),N,1 Grade Level Below,152
1002239,Williams,Liam,6,Heritage Middle,2026-01-30,Winter (November 16 - March 1),N,1 Grade Level Below,160
1002239,Williams,Liam,6,Heritage Middle,2026-03-19,Spring (March 2 - End of Year),Y,1 Grade Level Below,101
1002240,Robinson,Ethan,6,Prairie Ridge Middle,2025-10-22,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,107
1002240,Robinson,Ethan,6,Prairie Ridge Middle,2026-02-02,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1002240,Robinson,Ethan,6,Prairie Ridge Middle,2026-04-15,Spring (March 2 - End of Year),Y,Early On Grade Level,151
1002241,Hernandez,Ava,K,Cedar Hills Elementary,2025-10-02,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,159
1002241,Hernandez,Ava,K,Cedar Hills Elementary,2025-12-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,142
1002241,Hernandez,Ava,K,Cedar Hills Elementary,2026-04-17,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,181
1002242,Miller,Scarlett,K,Foothills Elementary,2025-10-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1002242,Miller,Scarlett,K,Foothills Elementary,2025-11-18,Winter (November 16 - March 1),N,Mid or Above Grade Level,225
1002242,Miller,Scarlett,K,Foothills Elementary,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,104
1002243,Perez,Grace,2,Mountain View Middle,2026-04-02,Spring (March 2 - End of Year),Y,Early On Grade Level,111
1002244,Jackson,Henry,10,Heritage Middle,2025-10-08,Fall (Beginning of Year - November 15),N,Early On Grade Level,7
1002244,Jackson,Henry,10,Heritage Middle,2025-12-09,Winter (November 16 - March 1),N,Early On Grade Level,124
1002244,Jackson,Henry,10,Heritage Middle,2026-03-05,Spring (March 2 - End of Year),Y,Early On Grade Level,145
1002245,Robinson,Chloe,6,Falcon Ridge Elementary,2025-08-11,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,230
1002245,Robinson,Chloe,6,Falcon Ridge Elementary,2025-12-06,Winter (November 16 - March 1),N,Early On Grade Level,24
1002245,Robinson,Chloe,6,Falcon Ridge Elementary,2026-03-11,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,22
1002246,Smith,Charlotte,1,Mountain View Middle,2026-03-15,Spring (March 2 - End of Year),Y,2 Grade Levels Below,72
1002247,Perez,Grace,2,Horizon Middle,2025-09-20,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,218
1002247,Perez,Grace,2,Horizon Middle,2026-01-20,Winter (November 16 - March 1),N,2 Grade Levels Below,82
1002247,Perez,Grace,2,Horizon Middle,2026-03-18,Spring (March 2 - End of Year),Y,2 Grade Levels Below,125
1002248,Gonzalez,Leo,K,Foothills Elementary,2025-10-31,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,158
1002248,Gonzalez,Leo,K,Foothills Elementary,2026-01-24,Winter (November 16 - March 1),N,2 Grade Levels Below,98
